epoch,loss,mae,val_loss,val_mae
0,0.8955807685852051,0.6719450354576111,3.3352673053741455,1.6651411056518555
1,0.536835789680481,0.4893721640110016,16.717226028442383,3.830775499343872
2,0.44795042276382446,0.423718124628067,7.088397026062012,2.469811201095581
3,0.3963577151298523,0.37983039021492004,3.5813283920288086,1.721300482749939
4,0.36277902126312256,0.3497764468193054,4.4620890617370605,1.8612518310546875
5,0.3384159803390503,0.32465994358062744,14.467612266540527,3.5667293071746826
